date,state,district,pincode,demo_age_5_17,demo_age_17_,total_population,youth_ratio,pop_change,shock_score,ml_flag,ml_score,severity,reason,confidence,is_severe,persistence,impact_score,recommended_action,state_avg_youth_ratio,peer_deviation,early_warning,data_trust_score
2025-01-09,Uttar Pradesh,Rae Bareli,229215,4,13,17,0.23529411764705882,-290.0,-2.0109872411528094,1,0.03045907076443999,NORMAL,Large population swing,0.085,False,0.0,0.612,Monitor closely,0.1148424654950211,0.12,True,1.0
2025-01-09,West Bengal,Bankura,722148,5,20,25,0.2,-371.0,-2.5898477445723214,1,0.009444172437199971,NORMAL,Large population swing,0.026,False,0.0,0.662,Targeted demographic investigation,0.05883944813726732,0.141,True,1.0
2025-01-09,Uttar Pradesh,Varanasi,221305,6,14,20,0.3,-296.0,-2.053865796961662,1,0.013124629268044363,NORMAL,Large population swing,0.037,False,0.0,0.624,Monitor closely,0.1148424654950211,0.185,True,1.0
2025-01-09,Uttarakhand,Haridwar,247668,0,21,21,0.0,-359.0,-2.504090632954616,1,0.021517968020690836,NORMAL,Ageing population; Large population swing,0.06,False,0.0,0.642,Monitor closely,0.1187504291749756,-0.119,True,1.0
2025-01-09,Andhra Pradesh,Vizianagaram,535004,0,12,12,0.0,-296.0,-2.053865796961662,1,0.040663348844707126,NORMAL,Ageing population; Large population swing,0.114,False,0.0,0.559,Monitor closely,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Warangal,506342,0,6,6,0.0,-344.0,-2.396894243432484,1,0.021881342653823355,NORMAL,Ageing population; Large population swing,0.061,False,0.0,0.414,No action,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Visakhapatnam,530047,0,6,6,0.0,-356.0,-2.4826513550501894,1,0.020995184546775292,NORMAL,Ageing population; Large population swing,0.059,False,0.0,0.413,No action,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Visakhapatnam,531028,0,8,8,0.0,-330.0,-2.2968442798784943,1,0.029154528477311037,NORMAL,Ageing population; Large population swing,0.082,False,0.0,0.472,Monitor closely,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Nizamabad,503213,0,2,2,0.0,-290.0,-2.0109872411528094,1,0.03988013689783776,NORMAL,Ageing population; Large population swing,0.112,False,0.0,0.265,No action,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Nellore,524137,1,20,21,0.047619047619047616,-324.0,-2.2539657240696416,1,0.0366503956905343,NORMAL,Ageing population; Large population swing,0.103,False,0.0,0.659,Targeted demographic investigation,0.15531138569274908,-0.108,True,1.0
2025-01-09,Andhra Pradesh,Rangareddi,509217,0,1,1,0.0,-414.0,-2.897144061202433,1,0.005301106898826458,NORMAL,Ageing population; Large population swing,0.015,False,0.0,0.145,No action,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Sri Potti Sriramulu Nellore,524308,0,5,5,0.0,-354.0,-2.4683585031139055,1,0.022343245032401593,NORMAL,Ageing population; Large population swing,0.063,False,0.0,0.384,No action,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Srikakulam,532284,0,10,10,0.0,-428.0,-2.9971940247564226,1,0.0003527817602061445,NORMAL,Ageing population; Large population swing,0.001,False,0.0,0.48,Monitor closely,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Palnadu,522615,0,3,3,0.0,-296.0,-2.053865796961662,1,0.040224524967756414,NORMAL,Ageing population; Large population swing,0.113,False,0.025,0.332,No action,0.15531138569274908,-0.155,True,0.99
2025-01-09,Andhra Pradesh,Prakasam,523241,0,12,12,0.0,-402.0,-2.8113869495847275,1,0.007838276894224228,NORMAL,Ageing population; Large population swing,0.022,False,0.0,0.522,Monitor closely,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Prakasam,523260,0,8,8,0.0,-363.0,-2.5326763368271843,1,0.020189080290690442,NORMAL,Ageing population; Large population swing,0.057,False,0.0,0.462,Monitor closely,0.15531138569274908,-0.155,True,1.0
